#Genus,Species,Strain,NCBI accession,From,To,BGC type,On contig edge,Most similar known cluster,Similarity in %,MIBiG BGC-ID,Results URL,Download URL
Streptococcus,pseudopneumoniae,SMRU2248,NZ_JUQX01000041.1,12292,32469,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JUQX01000041.1/12292-32469,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001074565.1/NZ_JUQX01000041/1/12292/32469
Streptococcus,pseudopneumoniae,SMRU2248,NZ_JUQX01000045.1,121099,131384,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JUQX01000045.1/121099-131384,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001074565.1/NZ_JUQX01000045/1/121099/131384
Streptococcus,pseudopneumoniae,SMRU2248,NZ_JUQX01000057.1,8916,21070,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JUQX01000057.1/8916-21070,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001074565.1/NZ_JUQX01000057/1/8916/21070
Streptococcus,pseudopneumoniae,SMRU2248,NZ_JUQX01000059.1,87699,107322,lanthipeptide,TRUE,thermophilin 1277,25,BGC0000561,https://antismash-db.secondarymetabolites.org/go/NZ_JUQX01000059.1/87699-107322,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001074565.1/NZ_JUQX01000059/1/87699/107322
Streptococcus,marmotae,HTS5,NZ_CP015196.1,1152305,1174627,ras-ripp,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP015196.1/1152305-1174627,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001623565.1/NZ_CP015196/1/1152305/1174627
Streptococcus,marmotae,HTS5,NZ_CP015196.1,2174418,2189344,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP015196.1/2174418-2189344,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001623565.1/NZ_CP015196/1/2174418/2189344
Streptococcus,pasteurianus,NCTC13784,NZ_CP039457.1,1204233,1245412,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP039457.1/1204233-1245412,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004843545.1/NZ_CP039457/1/1204233/1245412
Streptococcus,pasteurianus,NCTC13784,NZ_CP039457.1,1943255,1957161,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP039457.1/1943255-1957161,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004843545.1/NZ_CP039457/1/1943255/1957161
Streptococcus,Unclassified,HMSC034E12,NZ_KV826482.1,76778,88932,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_KV826482.1/76778-88932,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001835915.1/NZ_KV826482/1/76778/88932
Streptococcus,Unclassified,HMSC034E12,NZ_KV826488.1,0,24794,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_KV826488.1/0-24794,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001835915.1/NZ_KV826488/1/0/24794
Streptococcus,ruminantium,MO512,NZ_BCFD01000023.1,3926,45084,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCFD01000023.1/3926-45084,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731215.1/NZ_BCFD01000023/1/3926/45084
Streptococcus,ruminantium,MO512,NZ_BCFD01000027.1,17076,29230,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCFD01000027.1/17076-29230,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731215.1/NZ_BCFD01000027/1/17076/29230
Streptococcus,ruminantium,MO512,NZ_BCFD01000033.1,17019,45694,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCFD01000033.1/17019-45694,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731215.1/NZ_BCFD01000033/1/17019/45694
Streptococcus,ruminantium,MO512,NZ_BCFD01000036.1,157176,173201,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCFD01000036.1/157176-173201,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731215.1/NZ_BCFD01000036/1/157176/173201
Streptococcus,ruminantium,MO512,NZ_BCFD01000042.1,7607,19827,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCFD01000042.1/7607-19827,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731215.1/NZ_BCFD01000042/1/7607/19827
Streptococcus,Unclassified,Z15,NZ_CP031733.1,201275,263387,t1nrps - t1pks hybrid,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP031733.1/201275-263387,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003086355.1/NZ_CP031733/1/201275/263387
Streptococcus,Unclassified,Z15,NZ_CP031733.1,1376994,1418182,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP031733.1/1376994-1418182,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003086355.1/NZ_CP031733/1/1376994/1418182
Streptococcus,Unclassified,Z15,NZ_CP031733.1,1791082,1814067,bacteriocin,FALSE,TP-1161,8,BGC0000615,https://antismash-db.secondarymetabolites.org/go/NZ_CP031733.1/1791082-1814067,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003086355.1/NZ_CP031733/1/1791082/1814067
Peptostreptococcus,russellii,HBUAS54107,NZ_JABGBX010000001.1,721134,763351,t1nrps,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABGBX010000001.1/721134-763351,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014230005.1/NZ_JABGBX010000001/1/721134/763351
Peptostreptococcus,russellii,HBUAS54107,NZ_JABGBX010000001.1,1027616,1047760,sactipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABGBX010000001.1/1027616-1047760,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014230005.1/NZ_JABGBX010000001/1/1027616/1047760
Peptostreptococcus,russellii,HBUAS54107,NZ_JABGBX010000006.1,25323,48086,lap,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABGBX010000006.1/25323-48086,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014230005.1/NZ_JABGBX010000006/1/25323/48086
Streptococcus,plurextorum,DSM 22810,NZ_AUIO01000003.1,35854,77027,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AUIO01000003.1/35854-77027,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000423745.1/NZ_AUIO01000003/1/35854/77027
Streptococcus,plurextorum,DSM 22810,NZ_AUIO01000010.1,40207,52361,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AUIO01000010.1/40207-52361,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000423745.1/NZ_AUIO01000010/1/40207/52361
Streptococcus,Unclassified,5905,NZ_VMLC01000001.1,144613,185786,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMLC01000001.1/144613-185786,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276505.1/NZ_VMLC01000001/1/144613/185786
Streptococcus,Unclassified,5905,NZ_VMLC01000001.1,759486,780476,terpene,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMLC01000001.1/759486-780476,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276505.1/NZ_VMLC01000001/1/759486/780476
Streptococcus,Unclassified,5905,NZ_VMLC01000005.1,11036,23190,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMLC01000005.1/11036-23190,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276505.1/NZ_VMLC01000005/1/11036/23190
Streptococcus,hyovaginalis,CQ2B30,NZ_JABCRK010000014.1,0,13011,terpene,TRUE,thermophilin 1277,15,BGC0000561,https://antismash-db.secondarymetabolites.org/go/NZ_JABCRK010000014.1/0-13011,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013007565.1/NZ_JABCRK010000014/1/0/13011
Streptococcus,hyovaginalis,CQ2B30,NZ_JABCRK010000002.1,106441,147617,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABCRK010000002.1/106441-147617,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013007565.1/NZ_JABCRK010000002/1/106441/147617
Streptococcus,hyovaginalis,CQ2B30,NZ_JABCRK010000039.1,0,5256,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABCRK010000039.1/0-5256,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013007565.1/NZ_JABCRK010000039/1/0/5256
Streptococcus,hyovaginalis,CQ2B30,NZ_JABCRK010000040.1,0,5208,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABCRK010000040.1/0-5208,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013007565.1/NZ_JABCRK010000040/1/0/5208
Streptococcus,hyovaginalis,CQ2B30,NZ_JABCRK010000045.1,0,2371,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABCRK010000045.1/0-2371,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013007565.1/NZ_JABCRK010000045/1/0/2371
Streptococcus,hyovaginalis,CQ2B30,NZ_JABCRK010000008.1,75510,80906,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JABCRK010000008.1/75510-80906,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013007565.1/NZ_JABCRK010000008/1/75510/80906
Streptococcus,pseudopneumoniae,SMRU2248,NZ_RXXM01000019.1,8320,18620,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_RXXM01000019.1/8320-18620,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011714745.1/NZ_RXXM01000019/1/8320/18620
Streptococcus,pseudopneumoniae,SMRU2248,NZ_RXXM01000023.1,16621,34474,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_RXXM01000023.1/16621-34474,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011714745.1/NZ_RXXM01000023/1/16621/34474
Streptococcus,pseudopneumoniae,SMRU2248,NZ_RXXM01000029.1,0,27121,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_RXXM01000029.1/0-27121,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011714745.1/NZ_RXXM01000029/1/0/27121
Streptococcus,pseudopneumoniae,SMRU2248,NZ_RXXM01000030.1,18793,26294,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_RXXM01000030.1/18793-26294,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011714745.1/NZ_RXXM01000030/1/18793/26294
Streptococcus,pseudopneumoniae,SMRU2248,NZ_RXXM01000004.1,76417,88234,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_RXXM01000004.1/76417-88234,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011714745.1/NZ_RXXM01000004/1/76417/88234
Streptococcus,Unclassified,1449,NZ_VMMC01000001.1,121513,169701,ras-ripp - t3pks hybrid,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMC01000001.1/121513-169701,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013277005.1/NZ_VMMC01000001/1/121513/169701
Streptococcus,Unclassified,1449,NZ_VMMC01000012.1,14894,22082,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMC01000012.1/14894-22082,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013277005.1/NZ_VMMC01000012/1/14894/22082
Streptococcus,Unclassified,1449,NZ_VMMC01000025.1,1709,11940,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMC01000025.1/1709-11940,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013277005.1/NZ_VMMC01000025/1/1709/11940
Streptococcus,Unclassified,1449,NZ_VMMC01000030.1,4926,17166,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMC01000030.1/4926-17166,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013277005.1/NZ_VMMC01000030/1/4926/17166
Streptococcus,Unclassified,1449,NZ_VMMC01000030.1,30817,41102,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMC01000030.1/30817-41102,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013277005.1/NZ_VMMC01000030/1/30817/41102
Streptococcus,Unclassified,3473,NZ_VMMB01000001.1,29551,50342,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMB01000001.1/29551-50342,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276995.1/NZ_VMMB01000001/1/29551/50342
Streptococcus,Unclassified,3473,NZ_VMMB01000012.1,13955,55128,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMMB01000012.1/13955-55128,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276995.1/NZ_VMMB01000012/1/13955/55128
Streptococcus,constellatus,KCOM 1039,NZ_KQ970543.1,859662,877087,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_KQ970543.1/859662-877087,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001579115.1/NZ_KQ970543/1/859662/877087
Streptococcus,constellatus,KCOM 1039,NZ_KQ970543.1,1087958,1111336,bacteriocin - lap hybrid,FALSE,streptolysin S,66,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NZ_KQ970543.1/1087958-1111336,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001579115.1/NZ_KQ970543/1/1087958/1111336
Streptococcus,constellatus,KCOM 1039,NZ_KQ970545.1,45954,87127,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_KQ970545.1/45954-87127,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001579115.1/NZ_KQ970545/1/45954/87127
Streptococcus,mitis,OD_317805_11,NZ_PKIE01000001.1,23245,64418,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_PKIE01000001.1/23245-64418,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002860865.1/NZ_PKIE01000001/1/23245/64418
Streptococcus,mitis,OD_317805_11,NZ_PKIE01000003.1,56048,68202,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_PKIE01000003.1/56048-68202,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002860865.1/NZ_PKIE01000003/1/56048/68202
Streptococcus,gallolyticus,ATCC 43143,NC_017576.1,2050742,2063968,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017576.1/2050742-2063968,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000270145.1/NC_017576/1/2050742/2063968
Streptococcus,gallolyticus,ATCC 43143,NC_017576.1,2185027,2207066,lap,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_017576.1/2185027-2207066,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000270145.1/NC_017576/1/2185027/2207066
Streptococcus,Unclassified,53,NZ_VMLG01000001.1,24904,35189,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMLG01000001.1/24904-35189,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276565.1/NZ_VMLG01000001/1/24904/35189
Streptococcus,Unclassified,53,NZ_VMLG01000004.1,39416,80589,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMLG01000004.1/39416-80589,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276565.1/NZ_VMLG01000004/1/39416/80589
Streptococcus,pasteurianus,ATCC 43144,NC_015600.1,1131828,1157862,lanthipeptide,FALSE,suicin 90-1330,100,BGC0001789,https://antismash-db.secondarymetabolites.org/go/NC_015600.1/1131828-1157862,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000270165.1/NC_015600/1/1131828/1157862
Streptococcus,pasteurianus,ATCC 43144,NC_015600.1,1194074,1235253,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NC_015600.1/1194074-1235253,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000270165.1/NC_015600/1/1194074/1235253
Streptococcus,Unclassified,53,NZ_VMLG01000006.1,0,10452,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_VMLG01000006.1/0-10452,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013276565.1/NZ_VMLG01000006/1/0/10452
Streptococcus,pluranimalium,14A0014,NZ_CP025536.1,721289,762465,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP025536.1/721289-762465,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002953735.1/NZ_CP025536/1/721289/762465
Streptococcus,pluranimalium,14A0014,NZ_CP025536.1,1411002,1422925,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP025536.1/1411002-1422925,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002953735.1/NZ_CP025536/1/1411002/1422925
Streptococcus,pasteurianus,NCTC13784,NZ_CABJFD010000001.1,407317,448496,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CABJFD010000001.1/407317-448496,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902364785.1/NZ_CABJFD010000001/1/407317/448496
Streptococcus,pluranimalium,14A0014,NZ_CP025536.1,1784461,1794749,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP025536.1/1784461-1794749,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002953735.1/NZ_CP025536/1/1784461/1794749
Streptococcus,pasteurianus,NCTC13784,NZ_CABJFD010000005.1,47908,61816,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CABJFD010000005.1/47908-61816,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902364785.1/NZ_CABJFD010000005/1/47908/61816
Streptococcus,ruminantium,MO512,NZ_BCEX01000006.1,27969,36713,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCEX01000006.1/27969-36713,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731095.1/NZ_BCEX01000006/1/27969/36713
Streptococcus,ruminantium,MO512,NZ_BCEX01000022.1,22522,63680,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCEX01000022.1/22522-63680,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731095.1/NZ_BCEX01000022/1/22522/63680
Streptococcus,ruminantium,MO512,NZ_BCEX01000024.1,101486,111717,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCEX01000024.1/101486-111717,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731095.1/NZ_BCEX01000024/1/101486/111717
Streptococcus,ruminantium,MO512,NZ_BCEX01000029.1,286241,298461,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BCEX01000029.1/286241-298461,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009731095.1/NZ_BCEX01000029/1/286241/298461
Streptococcus,mitis,OD_317805_11,NZ_MUYO01000001.1,482104,494910,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MUYO01000001.1/482104-494910,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002014795.1/NZ_MUYO01000001/1/482104/494910
Streptococcus,mitis,OD_317805_11,NZ_MUYO01000001.1,917547,927844,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_MUYO01000001.1/917547-927844,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002014795.1/NZ_MUYO01000001/1/917547/927844
